WD18CD,WD18NM,WD18NMW,FID
E05004155,Grange Hill,,5353
E05008940,"Hastingwood, Matching and Sheering Village",,5354
E05004157,"High Ongar, Willingale and The Rodings",,5355
E05004158,Lambourne,,5356
E05004159,Loughton Alderton,,5357
E05004160,Loughton Broadway,,5358
E05004161,Loughton Fairmead,,5359
E05004162,Loughton Forest,,5360
E05004163,Loughton Roding,,5361
E05004164,Loughton St John's,,5362
E05004165,Loughton St Mary's,,5363
E05004166,Lower Nazeing,,5364
E05004167,Lower Sheering,,5365
E05008941,Moreton and Fyfield,,5366
E05004169,North Weald Bassett,,5367
E05004017,Uckfield North,,5368
E05004237,Great Bentley,,5369
E05010975,Coaley and Uley,,5370
E05004338,Berry Hill,,5371
E05004018,Uckfield Ridgewood,,5372
E05004071,"Herongate, Ingrave and West Horndon",,5373
E05004238,Hamford,,5374
E05010976,Dursley,,5375
E05004339,Blaisdon and Longhope,,5376
E05004019,Wadhurst,,5377
E05004072,Hutton Central,,5378
E05004239,Harwich East,,5379
E05004182,Harlow Common,,5380
E05010977,Hardwicke,,5381
E05004340,Bream,,5382
E05004020,Willingdon,,5383
E05004073,Hutton East,,5384
E05004240,Harwich East Central,,5385
E05004183,Little Parndon and Hare Street,,5386
E05010978,Kingswood,,5387
E05004341,Bromesberrow and Dymock,,5388
E05004021,Billericay East,,5389
E05004074,Hutton North,,5390
E05004241,Harwich West,,5391
E05004184,Mark Hall,,5392
E05010979,Minchinhampton,,5393
E05004342,Christchurch and English Bicknor,,5394
E05004022,Billericay West,,5395
E05004075,Hutton South,,5396
E05004242,Harwich West Central,,5397
E05004185,Netteswell,,5398
E05010980,Nailsworth,,5399
E05004343,Churcham and Huntley,,5400
E05004023,Burstead,,5401
E05004076,"Ingatestone, Fryerning and Mountnessing",,5402
E05004243,Haven,,5403
E05004186,Old Harlow,,5404
E05010981,Painswick and Upton,,5405
E05004344,Cinderford East,,5406
E05004024,Crouch,,5407
E05004077,Pilgrims Hatch,,5408
E05004244,Holland and Kirby,,5409
E05004187,Staple Tye,,5410
E05010982,"Randwick, Whiteshill and Ruscombe",,5411
E05004345,Cinderford West,,5412
E05004025,Fryerns,,5413
E05004078,Shenfield,,5414
E05004245,Homelands,,5415
E05004188,Sumners and Kingsmoor,,5416
E05010983,Rodborough,,5417
E05004346,Coleford Central,,5418
E05004026,Laindon Park,,5419
E05004079,South Weald,,5420
E05004246,Lawford,,5421
E05004189,Toddbrook,,5422
E05010984,Severn,,5423
E05004347,Coleford East,,5424
E05004247,Little Clacton and Weeley,,5425
E05004027,Langdon Hills,,5426
E05004248,"Manningtree, Mistley, Little Bentley and Tendring",,5427
E05004080,Tipps Cross,,5428
E05010985,Stonehouse,,5429
E05004028,Lee Chapel North,,5430
E05004249,Peter Bruff,,5431
E05004190,Althorne,,5432
E05004348,Hartpury,,5433
E05004081,Warley,,5434
E05010986,Stroud Central,,5435
E05004029,Nethermayne,,5436
E05004191,Burnham-on-Crouch North,,5437
E05004349,Hewelsfield and Woolaston,,5438
E05004250,Pier,,5439
E05004082,Appleton,,5440
E05010987,Stroud Farmhill and Paganhill,,5441
E05004030,Pitsea North West,,5442
E05004192,Burnham-on-Crouch South,,5443
E05004350,Littledean and Ruspidge,,5444
E05004251,Ramsey and Parkeston,,5445
E05004083,Boyce,,5446
E05010988,Stroud Slade,,5447
E05004031,Pitsea South East,,5448
E05004193,Great Totham,,5449
E05004351,Lydbrook and Ruardean,,5450
E05004252,Rush Green,,5451
E05004084,Canvey Island Central,,5452
E05010989,Stroud Trinity,,5453
E05004032,St Martin's,,5454
E05004194,Heybridge East,,5455
E05004352,Lydney East,,5456
E05004253,St Bartholomews,,5457
E05004085,Canvey Island East,,5458
E05010990,Stroud Uplands,,5459
E05004033,Vange,,5460
E05004195,Heybridge West,,5461
E05004353,Lydney North,,5462
E05004254,St James,,5463
E05004086,Canvey Island North,,5464
E05010991,Stroud Valley,,5465
E05004034,Wickford Castledon,,5466
E05004196,Maldon East,,5467
E05004354,Mitcheldean and Drybrook,,5468
E05004255,St Johns,,5469
E05004087,Canvey Island South,,5470
E05010992,The Stanleys,,5471
E05004035,Wickford North,,5472
E05004197,Maldon North,,5473
E05004355,Newent Central,,5474
E05004256,St Marys,,5475
E05004088,Canvey Island West,,5476
E05010993,Thrupp,,5477
E05004036,Wickford Park,,5478
E05004198,Maldon South,,5479
E05004356,Newland and St Briavels,,5480
E05004257,St Osyth and Point Clear,,5481
E05004089,Canvey Island Winter Gardens,,5482
E05010994,Wotton-under-Edge,,5483
E05010365,Bocking Blackwater,,5484
E05004199,Maldon West,,5485
E05004357,Newnham and Westbury,,5486
E05004258,St Pauls,,5487
E05004090,Cedar Hall,,5488
E05004408,Ashchurch with Walton Cardiff,,5489
E05010366,Bocking North,,5490
E05004200,Mayland,,5491
E05004358,Oxenhall and Newent North East,,5492
E05004259,"Thorrington, Frating, Elmstead and Great Bromley",,5493
E05004091,St George's,,5494
E05008563,Badgeworth,,5495
E05010367,Bocking South,,5496
E05004201,Purleigh,,5497
E05004359,Pillowell,,5498
E05004260,Walton,,5499
E05004092,St James,,5500
E05008564,Brockworth,,5501
E05010368,Braintree Central & Beckers Green,,5502
E05004202,Southminster,,5503
E05004360,Redmarley,,5504
E05009910,Ashdon,,5505
E05004093,St Mary's,,5506
E05008565,Churchdown Brookfield,,5507
E05010369,Braintree South,,5508
E05004203,Tillingham,,5509
E05004361,Tibberton,,5510
E05009911,Broad Oak & the Hallingburys,,5511
E05004094,St Peter's,,5512
E05004412,Churchdown St John's,,5513
E05010370,Braintree West,,5514
E05004204,Tollesbury,,5515
E05004362,Tidenham,,5516
E05009912,Clavering,,5517
E05004095,Victoria,,5518
E05008566,Cleeve Grange,,5519
E05010371,Bumpstead,,5520
E05004205,Tolleshunt D'Arcy,,5521
E05010950,Abbeydale,,5522
E05009913,Debden & Wimbish,,5523
E05004096,Bicknacre and East and West Hanningfield,,5524
E05004097,Boreham and The Leighs,,5525
E05004098,Broomfield and The Walthams,,5526
E05004099,Chelmer Village and Beaulieu Park,,5527
E05004100,Chelmsford Rural West,,5528
E05004101,Galleywood,,5529
E05004102,Goat Hall,,5530
E05004103,Great Baddow East,,5531
E05004104,Great Baddow West,,5532
E05004105,"Little Baddow, Danbury and Sandon",,5533
E05004106,Marconi,,5534
E05004107,Moulsham and Central,,5535
E05004108,Moulsham Lodge,,5536
E05004109,Patching Hall,,5537
E05010372,Coggeshall,,5538
E05004206,Wickham Bishops and Woodham,,5539
E05010951,Abbeymead,,5540
E05008567,Cleeve Hill,,5541
E05009914,Elsenham & Henham,,5542
E05010373,Gosfield & Greenstead Green,,5543
E05010844,Downhall and Rawreth,,5544
E05010952,Barnwood,,5545
E05008568,Cleeve St Michael's,,5546
E05009915,Felsted & Stebbing,,5547
E05010374,Great Notley & Black Notley,,5548
E05010845,Foulness and The Wakerings,,5549
E05010953,Barton and Tredworth,,5550
E05004416,Cleeve West,,5551
E05009916,Flitch Green & Little Dunmow,,5552
E05010375,Halstead St Andrew's,,5553
E05010846,Hawkwell East,,5554
E05010954,Coney Hill,,5555
E05008569,Coombe Hill,,5556
E05009917,Great Dunmow North,,5557
E05010376,Halstead Trinity,,5558
E05010847,Hawkwell West,,5559
E05010955,Elmbridge,,5560
E05004418,Highnam with Haw Bridge,,5561
E05009918,Great Dunmow South & Barnston,,5562
E05010377,Hatfield Peverel & Terling,,5563
E05010848,Hockley,,5564
E05010956,Grange,,5565
E05008570,Hucclecote,,5566
E05009919,Hatfield Heath,,5567
E05010378,Hedingham,,5568
E05010849,Hockley and Ashingdon,,5569
E05010957,Hucclecote,,5570
E05004420,Innsworth with Down Hatherley,,5571
E05009920,High Easter & the Rodings,,5572
E05010379,Kelvedon & Feering,,5573
E05010850,Hullbridge,,5574
E05010958,Kingsholm and Wotton,,5575
E05008571,Isbourne,,5576
E05009921,"Littlebury, Chesterford & Wenden Lofts",,5577
E05010380,Rayne,,5578
E05010851,Lodge,,5579
E05010959,Kingsway,,5580
E05004422,Northway,,5581
E05009922,Newport,,5582
E05010381,Silver End & Cressing,,5583
E05010852,Roche North and Rural,,5584
E05010960,Longlevens,,5585
E05008572,Oxenton Hill,,5586
E05009923,Saffron Walden Audley,,5587
E05010382,Stour Valley North,,5588
E05010853,Roche South,,5589
E05010961,Matson and Robinswood,,5590
E05008573,Shurdington,,5591
E05009924,Saffron Walden Castle,,5592
E05010383,Stour Valley South,,5593
E05010854,Sweyne Park and Grange,,5594
E05010962,Moreland,,5595
E05004425,Tewkesbury Newtown,,5596
E05010855,Trinity,,5597
E05010963,Podsmead,,5598
E05008574,Tewkesbury Prior's Park,,5599
E05010856,Wheatley,,5600
E05004477,Horndean Hazleton and Blendworth,,5601
E05004478,Horndean Kings,,5602
E05004479,Horndean Murray,,5603
E05004480,Lindford,,5604
E05004481,Liss,,5605
E05004482,Petersfield Bell Hill,,5606
E05004483,Petersfield Causeway,,5607
E05004484,Petersfield Heath,,5608
E05004485,Petersfield Rother,,5609
E05004486,Petersfield St Marys,,5610
E05004487,Petersfield St Peters,,5611
E05004488,Ropley and Tisted,,5612
E05004489,Rowlands Castle,,5613
E05004490,Selborne,,5614
E05004640,Harewood,,5615
E05004427,Tewkesbury Town with Mitton,,5616
E05004803,Verulam,,5617
E05004753,Bushey North,,5618
E05004589,Butts Ash and Dibden Purlieu,,5619
E05004491,The Hangers and Forest,,5620
E05004492,Whitehill Chase,,5621
E05004493,Whitehill Deadwater,,5622
E05004532,Anglesey,,5623
E05004494,Whitehill Hogmoor,,5624
E05004495,Whitehill Pinewood,,5625
E05004496,Whitehill Walldown,,5626
E05011187,Bishopstoke,,5627
E05011188,Botley,,5628
E05011189,Bursledon & Hound North,,5629
E05011190,Chandler's Ford,,5630
E05011191,Eastleigh Central,,5631
E05011192,Eastleigh North,,5632
E05011193,Eastleigh South,,5633
E05011194,Fair Oak & Horton Heath,,5634
E05011195,Hamble & Netley,,5635
E05011196,Hedge End North,,5636
E05011197,Hedge End South,,5637
E05011198,Hiltingbury,,5638
E05011199,West End North,,5639
E05011200,West End South,,5640
E05004516,Fareham East,,5641
E05004517,Fareham North,,5642
E05004518,Fareham North-West,,5643
E05004519,Fareham South,,5644
E05004520,Fareham West,,5645
E05004521,Hill Head,,5646
E05004522,Locks Heath,,5647
E05004523,Park Gate,,5648
E05004524,Portchester East,,5649
E05004525,Portchester West,,5650
E05004526,Sarisbury,,5651
E05004527,Stubbington,,5652
E05004528,Titchfield,,5653
E05004529,Titchfield Common,,5654
E05004530,Warsash,,5655
E05004531,Alverstoke,,5656
E05004703,Gadebridge,,5657
E05004641,Harroway,,5658
E05004754,Bushey Park,,5659
E05004590,Dibden and Hythe East,,5660
E05004428,Twyning,,5661
E05004804,Wheathampstead,,5662
E05004533,Bridgemary North,,5663
E05004642,Kings Somborne and Michelmersh,,5664
E05004755,Bushey St James,,5665
E05008932,Downlands and Forest,,5666
E05008575,Winchcombe,,5667
E05004805,Bandley Hill,,5668
E05004534,Bridgemary South,,5669
E05004704,Grovehill,,5670
E05004643,Millway,,5671
E05004756,Elstree,,5672
E05004592,"Fawley, Blackfield and Langley",,5673
E05004430,Basing,,5674
E05004806,Bedwell,,5675
E05004535,Brockhurst,,5676
E05004705,Hemel Hempstead Town,,5677
E05004644,North Baddesley,,5678
E05004757,Potters Bar Furzefield,,5679
E05004593,Fernhill,,5680
E05004431,Baughurst and Tadley North,,5681
E05004807,Chells,,5682
E05004536,Christchurch,,5683
E05004706,Highfield,,5684
E05004645,Over Wallop,,5685
E05004758,Potters Bar Oakmere,,5686
E05008933,Fordingbridge,,5687
E05004437,Bramley and Sherfield,,5688
E05004808,Longmeadow,,5689
E05004537,Elson,,5690
E05004707,Kings Langley,,5691
E05004646,Penton Bellinger,,5692
E05004759,Potters Bar Parkfield,,5693
E05008934,Forest North West,,5694
E05004432,Brighton Hill North,,5695
E05009316,Manor,,5696
E05004538,Forton,,5697
E05004708,Leverstock Green,,5698
E05004647,Romsey Extra,,5699
E05004760,Shenley,,5700
E05004596,Furzedown and Hardley,,5701
E05004433,Brighton Hill South,,5702
E05004810,Martins Wood,,5703
E05004539,Grange,,5704
E05004709,Nash Mills,,5705
E05004648,St Mary's,,5706
E05004761,Arbury,,5707
E05004597,Holbury and North Blackfield,,5708
E05004434,Brookvale and Kings Furlong,,5709
E05004811,Old Town,,5710
E05004540,Hardway,,5711
E05004710,Northchurch,,5712
E05004649,Tadburn,,5713
E05004762,Baldock East,,5714
E05004598,Hordle,,5715
E05004435,Buckskin,,5716
E05004812,Pin Green,,5717
E05004541,Lee East,,5718
E05004711,Tring Central,,5719
E05004650,Valley Park,,5720
E05004763,Baldock Town,,5721
E05004599,Hythe West and Langdown,,5722
E05004436,"Burghclere, Highclere and St Mary Bourne",,5723
E05004813,Roebuck,,5724
E05004814,St Nicholas,,5725
E05004815,Shephall,,5726
E05004816,Symonds Green,,5727
E05004817,Woodfield,,5728
E05009425,Abbots Langley & Bedmond,,5729
E05009426,Carpenders Park,,5730
E05009427,Chorleywood North & Sarratt,,5731
E05009428,Chorleywood South & Maple Cross,,5732
E05009429,Dickinsons,,5733
E05009430,Durrants,,5734
E05009431,Gade Valley,,5735
E05009432,Leavesden,,5736
E05009433,Moor Park & Eastbury,,5737
E05009434,Oxhey Hall & Hayling,,5738
E05009435,Penn & Mill End,,5739
E05009436,Rickmansworth Town,,5740
E05009437,South Oxhey,,5741
E05011046,Callowland,,5742
E05011047,Central,,5743
E05011048,Holywell,,5744
E05011049,Leggatts,,5745
E05011050,Meriden,,5746
E05011051,Nascot,,5747
E05011052,Oxhey,,5748
E05011053,Park,,5749
E05011054,Stanborough,,5750
E05011055,Tudor,,5751
E05011056,Vicarage,,5752
E05011057,Woodside,,5753
E05011058,Brookmans Park and Little Heath,,5754
E05011059,Haldens,,5755
E05011060,Handside,,5756
E05011061,Hatfield Central,,5757
E05011062,Hatfield East,,5758
E05011063,Hatfield South West,,5759
E05011064,Hatfield Villages,,5760
E05011065,Hollybush,,5761
E05011066,Howlands,,5762
E05011067,Northaw and Cuffley,,5763
E05004438,Chineham,,5764
E05004542,Lee West,,5765
E05004651,Winton,,5766
E05004600,Lymington Town,,5767
E05004712,Tring East,,5768
E05004439,East Woodhay,,5769
E05004764,Cadwell,,5770
E05004543,Leesland,,5771
E05010995,Alresford and Itchen Valley,,5772
E05004601,Lyndhurst,,5773
E05004713,Tring West and Rural,,5774
E05004440,Eastrop,,5775
E05004765,Chesfield,,5776
E05004544,Peel Common,,5777
E05010996,Badger Farm and Oliver's Battery,,5778
E05004602,Marchwood,,5779
E05004714,Watling,,5780
E05004441,Grove,,5781
E05004766,Codicote,,5782
E05004545,Privett,,5783
E05010997,Bishop's Waltham,,5784
E05004603,Milford,,5785
E05004715,Woodhall Farm,,5786
E05004442,Hatch Warren and Beggarwood,,5787
E05004767,Ermine,,5788
E05004546,Rowner and Holbrook,,5789
E05010998,Central Meon Valley,,5790
E05004604,Milton,,5791
E05004716,Bishop's Stortford All Saints,,5792
E05004443,Kempshott,,5793
E05004768,Hitchin Bearton,,5794
E05004547,Town,,5795
E05010999,Colden Common and Twyford,,5796
E05004605,Pennington,,5797
E05004717,Bishop's Stortford Central,,5798
E05004444,Kingsclere,,5799
E05004769,Hitchin Highbury,,5800
E05009352,Blackwater and Hawley,,5801
E05011000,Denmead,,5802
E05004606,Ringwood East and Sopley,,5803
E05004718,Bishop's Stortford Meads,,5804
E05004445,Norden,,5805
E05004770,Hitchin Oughton,,5806
E05009353,Crookham East,,5807
E05011001,St Barnabas,,5808
E05004607,Ringwood North,,5809
E05004719,Bishop's Stortford Silverleys,,5810
E05004446,Oakley and North Waltham,,5811
E05004771,Hitchin Priory,,5812
E05009354,Crookham West and Ewshot,,5813
E05011002,St Bartholomew,,5814
E05004608,Ringwood South,,5815
E05004720,Bishop's Stortford South,,5816
E05004447,"Overton, Laverstoke and Steventon",,5817
E05004772,Hitchin Walsworth,,5818
E05009355,Fleet Central,,5819
E05011003,St Luke,,5820
E05004609,Totton Central,,5821
E05004721,Braughing,,5822
E05004448,Pamber and Silchester,,5823
E05004773,"Hitchwood, Offa and Hoo",,5824
E05009356,Fleet East,,5825
E05009357,Fleet West,,5826
E05009358,Hartley Wintney,,5827
E05009359,Hook,,5828
E05009360,Odiham,,5829
E05009361,Yateley East,,5830
E05009362,Yateley West,,5831
E05004566,Barncroft,,5832
E05004567,Battins,,5833
E05004568,Bedhampton,,5834
E05004569,Bondfields,,5835
E05004570,Cowplain,,5836
E05004571,Emsworth,,5837
E05004572,Hart Plain,,5838
E05004573,Hayling East,,5839
E05004574,Hayling West,,5840
E05004575,Purbrook,,5841
E05004576,St Faith's,,5842
E05004577,Stakes,,5843
E05004578,Warren Park,,5844
E05004579,Waterloo,,5845
E05004580,"Ashurst, Copythorne South and Netley Marsh",,5846
E05004581,Barton,,5847
E05004582,Bashley,,5848
E05004583,Becton,,5849
E05004584,Boldre and Sway,,5850
E05004585,"Bramshaw, Copythorne North and Minstead",,5851
E05004586,Bransgore and Burley,,5852
E05004587,Brockenhurst and Forest South East,,5853
E05004588,Buckland,,5854
E05004449,Popley East,,5855
E05004450,Popley West,,5856
E05004451,Rooksdown,,5857
E05004452,Sherborne St John,,5858
E05004453,South Ham,,5859
E05004454,Tadley Central,,5860
E05004455,Tadley South,,5861
E05004456,Upton Grey and The Candovers,,5862
E05004457,Whitchurch,,5863
E05004458,Winklebury,,5864
E05004459,Alton Amery,,5865
E05004460,Alton Ashdell,,5866
E05004461,Alton Eastbrooke,,5867
E05004462,Alton Westbrooke,,5868
E05004463,Alton Whitedown,,5869
E05004464,Alton Wooteys,,5870
E05004465,Binsted and Bentley,,5871
E05004466,Bramshott and Liphook,,5872
E05004467,Clanfield and Finchdean,,5873
E05004468,Downland,,5874
E05004469,East Meon,,5875
E05004470,Four Marks and Medstead,,5876
E05004471,Froxfield and Steep,,5877
E05004472,Grayshott,,5878
E05004473,Headley,,5879
E05004474,Holybourne and Froyle,,5880
E05004475,Horndean Catherington and Lovedean,,5881
E05004476,Horndean Downs,,5882
E05004610,Totton East,,5883
E05004611,Totton North,,5884
E05004612,Totton South,,5885
E05004613,Totton West,,5886
E05008989,Aldershot Park,,5887
E05008990,Cherrywood,,5888
E05008991,Cove and Southwood,,5889
E05008992,Empress,,5890
E05008993,Fernhill,,5891
E05008994,Knellwood,,5892
E05011004,St Michael,,5893
E05008995,Manor Park,,5894
E05008996,North Town,,5895
E05011005,St Paul,,5896
E05008997,Rowhill,,5897
E05011006,Southwick and Wickham,,5898
E05008998,St John's,,5899
E05011007,The Worthys,,5900
E05008999,St Mark's,,5901
E05011008,Upper Meon Valley,,5902
E05009000,Wellington,,5903
E05011009,Whiteley and Shedfield,,5904
E05004722,Buntingford,,5905
E05009001,West Heath,,5906
E05011010,Wonston and Micheldever,,5907
E05004723,Datchworth & Aston,,5908
E05004628,Abbey,,5909
E05009002,Broxbourne and Hoddesdon South,,5910
E05004774,Kimpton,,5911
E05004724,Great Amwell,,5912
E05004629,Alamein,,5913
E05009003,Cheshunt North,,5914
E05004775,Knebworth,,5915
E05004725,Hertford Bengeo,,5916
E05004630,Ampfield and Braishfield,,5917
E05009004,Cheshunt South and Theobalds,,5918
E05004776,Letchworth East,,5919
E05004726,Hertford Castle,,5920
E05004631,Amport,,5921
E05009005,Flamstead End,,5922
E05004777,Letchworth Grange,,5923
E05004727,Hertford Heath,,5924
E05004632,Anna,,5925
E05004633,Blackwater,,5926
E05009006,Goffs Oak,,5927
E05009007,Hoddesdon North,,5928
E05009008,Hoddesdon Town and Rye Park,,5929
E05009009,Rosedale and Bury Green,,5930
E05009010,Waltham Cross,,5931
E05009011,Wormley and Turnford,,5932
E05004691,Adeyfield East,,5933
E05004692,Adeyfield West,,5934
E05004693,Aldbury and Wigginton,,5935
E05004694,Apsley and Corner Hall,,5936
E05004695,Ashridge,,5937
E05004696,Bennetts End,,5938
E05004697,Berkhamsted Castle,,5939
E05004698,Berkhamsted East,,5940
E05004699,Berkhamsted West,,5941
E05004700,"Bovingdon, Flaunden and Chipperfield",,5942
E05004701,Boxmoor,,5943
E05004702,Chaulden and Warners End,,5944
E05004634,Bourne Valley,,5945
E05004728,Hertford Kingsmead,,5946
E05004635,Broughton and Stockbridge,,5947
E05004778,Letchworth South East,,5948
E05004779,Letchworth South West,,5949
E05004780,Letchworth Wilbury,,5950
E05004781,Royston Heath,,5951
E05004782,Royston Meridian,,5952
E05004783,Royston Palace,,5953
E05004784,Weston and Sandon,,5954
E05004785,Ashley,,5955
E05004786,Batchwood,,5956
E05004787,Clarence,,5957
E05009028,Colney Heath,,5958
E05004789,Cunningham,,5959
E05004790,Harpenden East,,5960
E05004791,Harpenden North,,5961
E05004792,Harpenden South,,5962
E05004793,Harpenden West,,5963
E05004794,London Colney,,5964
E05004795,Marshalswick North,,5965
E05004796,Marshalswick South,,5966
E05004797,Park Street,,5967
E05004798,Redbourn,,5968
